Postcode,SA4,Rented Households,Postcode Totals,SA4 Totals,Postcode Fraction,SA4 Fraction,SA4_CODE21,SA4_NAME21,GCC_NAME21,STE_NAME21
3059,Melbourne - North West,777.0,777.0,35234.0,1.0,0.02205256286541409,210,Melbourne - North West,Greater Melbourne,Victoria
3060,Melbourne - North West,1455.0,1455.0,35234.0,1.0,0.04129533972867117,210,Melbourne - North West,Greater Melbourne,Victoria
3061,Melbourne - North West,432.0,432.0,35234.0,1.0,0.01226088437304876,210,Melbourne - North West,Greater Melbourne,Victoria
3062,Melbourne - North West,3.0,3.0,35234.0,1.0,8.514503036839416e-05,210,Melbourne - North West,Greater Melbourne,Victoria
3063,Melbourne - North West,19.0,19.0,35234.0,1.0,0.0005392518589998297,210,Melbourne - North West,Greater Melbourne,Victoria
3064,Melbourne - North East,128.0,8428.0,49000.0,0.015187470336971999,0.0026122448979591837,209,Melbourne - North East,Greater Melbourne,Victoria
3064,Melbourne - North West,8300.0,8428.0,35234.0,0.984812529663028,0.2355679173525572,210,Melbourne - North West,Greater Melbourne,Victoria
3065,Melbourne - Inner,2726.0,2726.0,148496.0,1.0,0.018357396832237905,206,Melbourne - Inner,Greater Melbourne,Victoria
3066,Melbourne - Inner,2930.0,2930.0,148496.0,1.0,0.019731171209998923,206,Melbourne - Inner,Greater Melbourne,Victoria
3067,Melbourne - Inner,2467.0,2467.0,148496.0,1.0,0.016613242107531515,206,Melbourne - Inner,Greater Melbourne,Victoria
3068,Melbourne - Inner,3739.0,3739.0,148496.0,1.0,0.025179129404159034,206,Melbourne - Inner,Greater Melbourne,Victoria
3070,Melbourne - Inner,3872.0,3872.0,148496.0,1.0,0.026074776424954208,206,Melbourne - Inner,Greater Melbourne,Victoria
3071,Melbourne - Inner,3370.0,3370.0,148496.0,1.0,0.0226942139855619,206,Melbourne - Inner,Greater Melbourne,Victoria
3072,Melbourne - North East,5524.0,5524.0,49000.0,1.0,0.11273469387755101,209,Melbourne - North East,Greater Melbourne,Victoria
3073,Melbourne - North East,7430.0,7430.0,49000.0,1.0,0.15163265306122448,209,Melbourne - North East,Greater Melbourne,Victoria
3074,Melbourne - North East,2118.0,2118.0,49000.0,1.0,0.04322448979591837,209,Melbourne - North East,Greater Melbourne,Victoria
3075,Melbourne - North East,2179.0,2179.0,49000.0,1.0,0.04446938775510204,209,Melbourne - North East,Greater Melbourne,Victoria
3076,Melbourne - North East,3161.0,3161.0,49000.0,1.0,0.06451020408163265,209,Melbourne - North East,Greater Melbourne,Victoria
3078,Melbourne - Inner,1905.0,1905.0,148496.0,1.0,0.012828628380562439,206,Melbourne - Inner,Greater Melbourne,Victoria
3079,Melbourne - North East,2011.0,2011.0,49000.0,1.0,0.04104081632653061,209,Melbourne - North East,Greater Melbourne,Victoria
3081,Melbourne - North East,2614.0,2614.0,49000.0,1.0,0.0533469387755102,209,Melbourne - North East,Greater Melbourne,Victoria
3082,Melbourne - North East,2305.0,2305.0,49000.0,1.0,0.047040816326530614,209,Melbourne - North East,Greater Melbourne,Victoria
3083,Melbourne - North East,3389.0,3389.0,49000.0,1.0,0.06916326530612245,209,Melbourne - North East,Greater Melbourne,Victoria
3084,Melbourne - North East,2566.0,2566.0,49000.0,1.0,0.05236734693877551,209,Melbourne - North East,Greater Melbourne,Victoria
3085,Melbourne - North East,1225.0,1225.0,49000.0,1.0,0.025,209,Melbourne - North East,Greater Melbourne,Victoria
3087,Melbourne - North East,802.0,802.0,49000.0,1.0,0.01636734693877551,209,Melbourne - North East,Greater Melbourne,Victoria
3088,Melbourne - North East,1740.0,1740.0,49000.0,1.0,0.035510204081632656,209,Melbourne - North East,Greater Melbourne,Victoria
3089,Melbourne - North East,421.0,421.0,49000.0,1.0,0.008591836734693877,209,Melbourne - North East,Greater Melbourne,Victoria
3090,Melbourne - North East,30.0,30.0,49000.0,1.0,0.0006122448979591836,209,Melbourne - North East,Greater Melbourne,Victoria
3091,Melbourne - North East,21.0,21.0,49000.0,1.0,0.00042857142857142855,209,Melbourne - North East,Greater Melbourne,Victoria
3093,Melbourne - North East,215.0,215.0,49000.0,1.0,0.004387755102040816,209,Melbourne - North East,Greater Melbourne,Victoria
3094,Melbourne - North East,622.0,622.0,49000.0,1.0,0.012693877551020407,209,Melbourne - North East,Greater Melbourne,Victoria
3095,Melbourne - North East,988.0,988.0,49000.0,1.0,0.02016326530612245,209,Melbourne - North East,Greater Melbourne,Victoria
3096,Melbourne - North East,30.0,30.0,49000.0,1.0,0.0006122448979591836,209,Melbourne - North East,Greater Melbourne,Victoria
3097,Melbourne - North East,30.0,30.0,49000.0,1.0,0.0006122448979591836,209,Melbourne - North East,Greater Melbourne,Victoria
3099,Melbourne - North East,165.0,165.0,49000.0,1.0,0.0033673469387755102,209,Melbourne - North East,Greater Melbourne,Victoria
3101,Melbourne - Inner East,2613.0,2613.0,39509.0,1.0,0.06613682958313295,207,Melbourne - Inner East,Greater Melbourne,Victoria
3102,Melbourne - Inner East,550.0,550.0,39509.0,1.0,0.013920878787111797,207,Melbourne - Inner East,Greater Melbourne,Victoria
3103,Melbourne - Inner East,1537.0,1537.0,39509.0,1.0,0.03890252853780151,207,Melbourne - Inner East,Greater Melbourne,Victoria
3104,Melbourne - Inner East,1390.0,1390.0,39509.0,1.0,0.03518185729833709,207,Melbourne - Inner East,Greater Melbourne,Victoria
3105,Melbourne - Inner East,853.0,853.0,39509.0,1.0,0.021590017464375204,207,Melbourne - Inner East,Greater Melbourne,Victoria
3106,Melbourne - Inner East,809.0,809.0,39509.0,1.0,0.020476347161406262,207,Melbourne - Inner East,Greater Melbourne,Victoria
3107,Melbourne - Inner East,909.0,909.0,39509.0,1.0,0.023007416031790226,207,Melbourne - Inner East,Greater Melbourne,Victoria
3108,Melbourne - Inner East,3061.0,3061.0,39509.0,1.0,0.07747601812245311,207,Melbourne - Inner East,Greater Melbourne,Victoria
3109,Melbourne - Inner East,2572.0,2572.0,39509.0,1.0,0.06509909134627553,207,Melbourne - Inner East,Greater Melbourne,Victoria
3111,Melbourne - Inner East,17.0,674.0,39509.0,0.025222551928783383,0.0004302817079652737,207,Melbourne - Inner East,Greater Melbourne,Victoria
3111,Melbourne - Outer East,657.0,674.0,37019.0,0.9747774480712166,0.017747643102190767,211,Melbourne - Outer East,Greater Melbourne,Victoria
3113,Melbourne - North East,56.0,202.0,49000.0,0.27722772277227725,0.001142857142857143,209,Melbourne - North East,Greater Melbourne,Victoria
3113,Melbourne - Outer East,146.0,202.0,37019.0,0.7227722772277227,0.003943920689375726,211,Melbourne - Outer East,Greater Melbourne,Victoria
3114,Melbourne - Outer East,38.0,38.0,37019.0,1.0,0.0010264999054539561,211,Melbourne - Outer East,Greater Melbourne,Victoria
3115,Melbourne - Outer East,66.0,66.0,37019.0,1.0,0.0017828682568410816,211,Melbourne - Outer East,Greater Melbourne,Victoria
3116,Melbourne - Outer East,611.0,611.0,37019.0,1.0,0.016505037953483348,211,Melbourne - Outer East,Greater Melbourne,Victoria
3121,Melbourne - Inner,8025.0,8025.0,148496.0,1.0,0.05404185971339295,206,Melbourne - Inner,Greater Melbourne,Victoria
3122,Melbourne - Inner East,4473.0,4473.0,39509.0,1.0,0.11321471057227467,207,Melbourne - Inner East,Greater Melbourne,Victoria
3123,Melbourne - Inner East,2522.0,2522.0,39509.0,1.0,0.06383355691108356,207,Melbourne - Inner East,Greater Melbourne,Victoria
3124,Melbourne - Inner East,2023.0,2023.0,39509.0,1.0,0.051203523247867574,207,Melbourne - Inner East,Greater Melbourne,Victoria
3125,Melbourne - Inner East,1764.0,2055.0,39509.0,0.8583941605839416,0.04464805487357311,207,Melbourne - Inner East,Greater Melbourne,Victoria
3125,Melbourne - South East,291.0,2055.0,76380.0,0.1416058394160584,0.003809897879025923,212,Melbourne - South East,Greater Melbourne,Victoria
3126,Melbourne - Inner East,539.0,539.0,39509.0,1.0,0.01364246121136956,207,Melbourne - Inner East,Greater Melbourne,Victoria
3127,Melbourne - Inner East,1620.0,1620.0,39509.0,1.0,0.0410033157002202,207,Melbourne - Inner East,Greater Melbourne,Victoria
3128,Melbourne - Inner East,4367.0,4367.0,39509.0,1.0,0.11053177756966767,207,Melbourne - Inner East,Greater Melbourne,Victoria
3129,Melbourne - Inner East,1938.0,1938.0,39509.0,1.0,0.0490521147080412,207,Melbourne - Inner East,Greater Melbourne,Victoria
3130,Melbourne - Inner East,3003.0,3003.0,39509.0,1.0,0.07600799817763042,207,Melbourne - Inner East,Greater Melbourne,Victoria
3131,Melbourne - Outer East,2379.0,2379.0,37019.0,1.0,0.06426429671249899,211,Melbourne - Outer East,Greater Melbourne,Victoria
3132,Melbourne - Outer East,1791.0,1791.0,37019.0,1.0,0.04838056133336935,211,Melbourne - Outer East,Greater Melbourne,Victoria
3133,Melbourne - Outer East,1283.0,1283.0,37019.0,1.0,0.03465787838677436,211,Melbourne - Outer East,Greater Melbourne,Victoria
3134,Melbourne - Outer East,3592.0,3592.0,37019.0,1.0,0.09703125422080554,211,Melbourne - Outer East,Greater Melbourne,Victoria
3135,Melbourne - Outer East,1842.0,1842.0,37019.0,1.0,0.049758232259110184,211,Melbourne - Outer East,Greater Melbourne,Victoria
3136,Melbourne - Outer East,4025.0,4025.0,37019.0,1.0,0.10872795051189929,211,Melbourne - Outer East,Greater Melbourne,Victoria
3137,Melbourne - Outer East,972.0,972.0,37019.0,1.0,0.026256787055295928,211,Melbourne - Outer East,Greater Melbourne,Victoria
3138,Melbourne - Outer East,1646.0,1646.0,37019.0,1.0,0.04446365379940031,211,Melbourne - Outer East,Greater Melbourne,Victoria
3139,Melbourne - Outer East,463.0,463.0,37019.0,1.0,0.012507090953294255,211,Melbourne - Outer East,Greater Melbourne,Victoria
3140,Melbourne - Outer East,1255.0,1255.0,37019.0,1.0,0.03390151003538723,211,Melbourne - Outer East,Greater Melbourne,Victoria
3141,Melbourne - Inner,8195.0,8195.0,148496.0,1.0,0.05518667169486047,206,Melbourne - Inner,Greater Melbourne,Victoria
3142,Melbourne - Inner,1733.0,1733.0,148496.0,1.0,0.011670348022842366,206,Melbourne - Inner,Greater Melbourne,Victoria
3143,Melbourne - Inner,1975.0,1975.0,148496.0,1.0,0.013300021549402003,206,Melbourne - Inner,Greater Melbourne,Victoria
3144,Melbourne - Inner,29.0,1162.0,148496.0,0.02495697074010327,0.00019529145566210538,206,Melbourne - Inner,Greater Melbourne,Victoria
3144,Melbourne - Inner South,1133.0,1162.0,46859.0,0.9750430292598967,0.024178919737937215,208,Melbourne - Inner South,Greater Melbourne,Victoria
3145,Melbourne - Inner South,2869.0,2869.0,46859.0,1.0,0.06122623188715082,208,Melbourne - Inner South,Greater Melbourne,Victoria
3146,Melbourne - Inner East,1242.0,2754.0,39509.0,0.45098039215686275,0.03143587537016882,207,Melbourne - Inner East,Greater Melbourne,Victoria
3146,Melbourne - Inner South,1512.0,2754.0,46859.0,0.5490196078431373,0.032267013807379584,208,Melbourne - Inner South,Greater Melbourne,Victoria
3147,Melbourne - Inner East,684.0,1677.0,39509.0,0.407871198568873,0.01731251107342631,207,Melbourne - Inner East,Greater Melbourne,Victoria
3147,Melbourne - South East,993.0,1677.0,76380.0,0.592128801431127,0.013000785545954439,212,Melbourne - South East,Greater Melbourne,Victoria
3148,Melbourne - South East,1443.0,1443.0,76380.0,1.0,0.018892380204241947,212,Melbourne - South East,Greater Melbourne,Victoria
3149,Melbourne - South East,3045.0,3045.0,76380.0,1.0,0.03986645718774548,212,Melbourne - South East,Greater Melbourne,Victoria
3150,Melbourne - South East,4944.0,4944.0,76380.0,1.0,0.06472898664571877,212,Melbourne - South East,Greater Melbourne,Victoria
3151,Melbourne - Inner East,1023.0,1023.0,39509.0,1.0,0.025892834544027944,207,Melbourne - Inner East,Greater Melbourne,Victoria
3152,Melbourne - Outer East,2515.0,2515.0,37019.0,1.0,0.06793808584780789,211,Melbourne - Outer East,Greater Melbourne,Victoria
3153,Melbourne - Outer East,2480.0,2480.0,37019.0,1.0,0.06699262540857398,211,Melbourne - Outer East,Greater Melbourne,Victoria
3154,Melbourne - Outer East,164.0,164.0,37019.0,1.0,0.004430157486696021,211,Melbourne - Outer East,Greater Melbourne,Victoria
3155,Melbourne - Outer East,2649.0,2649.0,37019.0,1.0,0.07155784867230341,211,Melbourne - Outer East,Greater Melbourne,Victoria
3156,Melbourne - Outer East,2516.0,2523.0,37019.0,0.9972255251684503,0.06796509900321457,211,Melbourne - Outer East,Greater Melbourne,Victoria
3156,Melbourne - South East,7.0,2523.0,76380.0,0.0027744748315497426,9.164702801780571e-05,212,Melbourne - South East,Greater Melbourne,Victoria
3158,Melbourne - Outer East,239.0,239.0,37019.0,1.0,0.00645614414219725,211,Melbourne - Outer East,Greater Melbourne,Victoria
3159,Melbourne - Outer East,58.0,58.0,37019.0,1.0,0.0015667630135876172,211,Melbourne - Outer East,Greater Melbourne,Victoria
3160,Melbourne - Outer East,308.0,308.0,37019.0,1.0,0.00832005186525838,211,Melbourne - Outer East,Greater Melbourne,Victoria
3161,Melbourne - Inner South,2718.0,2718.0,46859.0,1.0,0.05800379862993235,208,Melbourne - Inner South,Greater Melbourne,Victoria
3162,Melbourne - Inner South,1896.0,1896.0,46859.0,1.0,0.040461810964809324,208,Melbourne - Inner South,Greater Melbourne,Victoria
3163,Melbourne - Inner South,5835.0,5835.0,46859.0,1.0,0.12452250368125653,208,Melbourne - Inner South,Greater Melbourne,Victoria
3165,Melbourne - Inner South,2606.0,2606.0,46859.0,1.0,0.05561364945901534,208,Melbourne - Inner South,Greater Melbourne,Victoria
3166,Melbourne - Inner South,1026.0,3271.0,46859.0,0.3136655457046775,0.021895473655007575,208,Melbourne - Inner South,Greater Melbourne,Victoria
3166,Melbourne - South East,2245.0,3271.0,76380.0,0.6863344542953226,0.029392511128567687,212,Melbourne - South East,Greater Melbourne,Victoria
3167,Melbourne - South East,837.0,837.0,76380.0,1.0,0.010958366064414768,212,Melbourne - South East,Greater Melbourne,Victoria
3168,Melbourne - South East,4273.0,4273.0,76380.0,1.0,0.0559439643885834,212,Melbourne - South East,Greater Melbourne,Victoria
3169,Melbourne - South East,2506.0,2506.0,76380.0,1.0,0.03280963603037444,212,Melbourne - South East,Greater Melbourne,Victoria
3170,Melbourne - South East,1541.0,1541.0,76380.0,1.0,0.02017543859649123,212,Melbourne - South East,Greater Melbourne,Victoria
3171,Melbourne - South East,2837.0,2837.0,76380.0,1.0,0.037143231212359254,212,Melbourne - South East,Greater Melbourne,Victoria
3172,Melbourne - South East,1451.0,1451.0,76380.0,1.0,0.018997119664833726,212,Melbourne - South East,Greater Melbourne,Victoria
3173,Melbourne - South East,1716.0,1716.0,76380.0,1.0,0.02246661429693637,212,Melbourne - South East,Greater Melbourne,Victoria
3174,Melbourne - South East,5194.0,5194.0,76380.0,1.0,0.06800209478921183,212,Melbourne - South East,Greater Melbourne,Victoria
3175,Melbourne - South East,7465.0,7465.0,76380.0,1.0,0.0977350091647028,212,Melbourne - South East,Greater Melbourne,Victoria
3177,Melbourne - South East,1688.0,1688.0,76380.0,1.0,0.02210002618486515,212,Melbourne - South East,Greater Melbourne,Victoria
3178,Melbourne - Outer East,1729.0,1729.0,37019.0,1.0,0.046705745698155,211,Melbourne - Outer East,Greater Melbourne,Victoria
3179,Melbourne - Outer East,473.0,473.0,37019.0,1.0,0.012777222507361085,211,Melbourne - Outer East,Greater Melbourne,Victoria
3180,Melbourne - Outer East,636.0,636.0,37019.0,1.0,0.017180366838650422,211,Melbourne - Outer East,Greater Melbourne,Victoria
3181,Melbourne - Inner,5506.0,5506.0,148496.0,1.0,0.0370784398232949,206,Melbourne - Inner,Greater Melbourne,Victoria
3182,Melbourne - Inner,7086.0,7086.0,148496.0,1.0,0.04771845706281651,206,Melbourne - Inner,Greater Melbourne,Victoria
3183,Melbourne - Inner,3387.0,3885.0,148496.0,0.8718146718146718,0.022808695183708653,206,Melbourne - Inner,Greater Melbourne,Victoria
3183,Melbourne - Inner South,498.0,3885.0,46859.0,0.12818532818532818,0.01062762756354169,208,Melbourne - Inner South,Greater Melbourne,Victoria
3184,Melbourne - Inner,3763.0,3763.0,148496.0,1.0,0.02534074991918974,206,Melbourne - Inner,Greater Melbourne,Victoria
3185,Melbourne - Inner,322.0,2291.0,148496.0,0.14054997817546921,0.002168408576661998,206,Melbourne - Inner,Greater Melbourne,Victoria
3185,Melbourne - Inner South,1969.0,2291.0,46859.0,0.8594500218245308,0.04201967604942487,208,Melbourne - Inner South,Greater Melbourne,Victoria
3186,Melbourne - Inner South,2179.0,2179.0,46859.0,1.0,0.046501205744894254,208,Melbourne - Inner South,Greater Melbourne,Victoria
3187,Melbourne - Inner South,1186.0,1186.0,46859.0,1.0,0.0253099724706033,208,Melbourne - Inner South,Greater Melbourne,Victoria
3188,Melbourne - Inner South,1849.0,1849.0,46859.0,1.0,0.03945880193772808,208,Melbourne - Inner South,Greater Melbourne,Victoria
3189,Melbourne - Inner South,700.0,700.0,46859.0,1.0,0.01493843231823129,208,Melbourne - Inner South,Greater Melbourne,Victoria
3190,Melbourne - Inner South,1333.0,1333.0,46859.0,1.0,0.02844704325743187,208,Melbourne - Inner South,Greater Melbourne,Victoria
3191,Melbourne - Inner South,1095.0,1095.0,46859.0,1.0,0.02336797626923323,208,Melbourne - Inner South,Greater Melbourne,Victoria
3192,Melbourne - Inner South,2583.0,2583.0,46859.0,1.0,0.05512281525427346,208,Melbourne - Inner South,Greater Melbourne,Victoria
3193,Melbourne - Inner South,1086.0,1086.0,46859.0,1.0,0.023175910710855972,208,Melbourne - Inner South,Greater Melbourne,Victoria
3194,Melbourne - Inner South,1828.0,1828.0,46859.0,1.0,0.03901064896818114,208,Melbourne - Inner South,Greater Melbourne,Victoria
3195,Melbourne - Inner South,2868.0,2868.0,46859.0,1.0,0.06120489126955334,208,Melbourne - Inner South,Greater Melbourne,Victoria
3196,Melbourne - Inner South,2880.0,2880.0,46859.0,1.0,0.06146097868072302,208,Melbourne - Inner South,Greater Melbourne,Victoria
3197,Melbourne - Inner South,1025.0,1025.0,46859.0,1.0,0.021874133037410103,208,Melbourne - Inner South,Greater Melbourne,Victoria
3198,Mornington Peninsula,2388.0,2388.0,27232.0,1.0,0.0876909518213866,214,Mornington Peninsula,Greater Melbourne,Victoria
3199,Mornington Peninsula,7090.0,7090.0,27232.0,1.0,0.260355464159812,214,Mornington Peninsula,Greater Melbourne,Victoria
3200,Mornington Peninsula,973.0,973.0,27232.0,1.0,0.03573002350176263,214,Mornington Peninsula,Greater Melbourne,Victoria
3201,Mornington Peninsula,2280.0,2280.0,27232.0,1.0,0.08372502937720329,214,Mornington Peninsula,Greater Melbourne,Victoria
3202,Melbourne - Inner South,262.0,262.0,46859.0,1.0,0.005591241810537997,208,Melbourne - Inner South,Greater Melbourne,Victoria
