,Postcode,SED,Rented Households,Postcode Totals,SED Totals,Postcode Fraction,SED Fraction
1213,3048,Greenvale (Northern Metropolitan),1305.0,1613.0,4752.0,0.8090514569125853,0.2746212121212121
1214,3049,Greenvale (Northern Metropolitan),549.0,715.0,4752.0,0.7678321678321678,0.11553030303030302
1723,3049,Sunbury (Western Metropolitan),166.0,715.0,5078.0,0.23216783216783216,0.03269003544702639
1351,3051,Melbourne (Northern Metropolitan),4198.0,4198.0,38281.0,1.0,0.10966275698127008
1352,3052,Melbourne (Northern Metropolitan),1396.0,1396.0,38281.0,1.0,0.03646717692850239
1353,3053,Melbourne (Northern Metropolitan),5088.0,5088.0,38281.0,1.0,0.13291188840416918
981,3054,Brunswick (Northern Metropolitan),1680.0,1680.0,14825.0,1.0,0.1133220910623946
982,3055,Brunswick (Northern Metropolitan),1687.0,3186.0,14825.0,0.529504080351538,0.11379426644182125
1571,3055,Pascoe Vale (Northern Metropolitan),1499.0,3186.0,9348.0,0.47049591964846205,0.16035515618314078
983,3056,Brunswick (Northern Metropolitan),5352.0,5352.0,14825.0,1.0,0.36101180438448566
984,3057,Brunswick (Northern Metropolitan),3422.0,3422.0,14825.0,1.0,0.23082630691399664
1572,3058,Pascoe Vale (Northern Metropolitan),4371.0,4371.0,9348.0,1.0,0.46758664955070606
1215,3059,Greenvale (Northern Metropolitan),777.0,777.0,4752.0,1.0,0.16351010101010102
979,3060,Broadmeadows (Northern Metropolitan),1455.0,1455.0,9668.0,1.0,0.15049648324369053
980,3061,Broadmeadows (Northern Metropolitan),432.0,432.0,9668.0,1.0,0.04468349193214729
1216,3062,Greenvale (Northern Metropolitan),3.0,3.0,4752.0,1.0,0.0006313131313131314
1240,3063,Kalkallo (Northern Metropolitan),11.0,11.0,7185.0,1.0,0.0015309672929714683
1217,3064,Greenvale (Northern Metropolitan),2118.0,8431.0,4752.0,0.25121575139366625,0.4457070707070707
1241,3064,Kalkallo (Northern Metropolitan),6185.0,8431.0,7185.0,0.733602182422014,0.8608211551844119
1763,3064,Yan Yean (Northern Victoria),128.0,8431.0,5072.0,0.015182066184319772,0.025236593059936908
1617,3065,Richmond (Northern Metropolitan),2726.0,2726.0,17206.0,1.0,0.15843310473090783
1618,3066,Richmond (Northern Metropolitan),2930.0,2930.0,17206.0,1.0,0.17028943391840057
1619,3067,Richmond (Northern Metropolitan),2467.0,2467.0,17206.0,1.0,0.14338021620364988
985,3068,Brunswick (Northern Metropolitan),2684.0,3742.0,14825.0,0.7172634954569749,0.18104553119730185
1620,3068,Richmond (Northern Metropolitan),1058.0,3742.0,17206.0,0.2827365045430251,0.061490177844937814
1523,3070,Northcote (Northern Metropolitan),3872.0,3872.0,10940.0,1.0,0.3539305301645338
1524,3071,Northcote (Northern Metropolitan),3370.0,3370.0,10940.0,1.0,0.3080438756855576
1525,3072,Northcote (Northern Metropolitan),1793.0,5521.0,10940.0,0.3247600072450643,0.16389396709323584
1615,3072,Preston (Northern Metropolitan),3728.0,5521.0,11158.0,0.6752399927549357,0.33411005556551354
1616,3073,Preston (Northern Metropolitan),7430.0,7430.0,11158.0,1.0,0.6658899444344865
1735,3074,Thomastown (Northern Metropolitan),2118.0,2118.0,7148.0,1.0,0.29630665920537214
1736,3075,Thomastown (Northern Metropolitan),2179.0,2179.0,7148.0,1.0,0.3048405148293229
1388,3076,Mill Park (North-Eastern Metropolitan),1481.0,3162.0,5232.0,0.4683744465528147,0.283065749235474
1737,3076,Thomastown (Northern Metropolitan),1681.0,3162.0,7148.0,0.5316255534471853,0.23517067711247902
1526,3078,Northcote (Northern Metropolitan),1905.0,1905.0,10940.0,1.0,0.17413162705667276
1236,3079,Ivanhoe (North-Eastern Metropolitan),2011.0,2011.0,7993.0,1.0,0.25159514575253344
1237,3081,Ivanhoe (North-Eastern Metropolitan),2614.0,2614.0,7993.0,1.0,0.32703615663705743
991,3082,Bundoora (North-Eastern Metropolitan),575.0,2302.0,6454.0,0.24978279756733276,0.08909203594669972
1389,3082,Mill Park (North-Eastern Metropolitan),1727.0,2302.0,5232.0,0.7502172024326672,0.33008409785932724
992,3083,Bundoora (North-Eastern Metropolitan),3389.0,3389.0,6454.0,1.0,0.5251007127362876
1238,3084,Ivanhoe (North-Eastern Metropolitan),2566.0,2566.0,7993.0,1.0,0.32103090203928436
993,3085,Bundoora (North-Eastern Metropolitan),420.0,1222.0,6454.0,0.3436988543371522,0.0650759219088937
1239,3085,Ivanhoe (North-Eastern Metropolitan),802.0,1222.0,7993.0,0.6563011456628478,0.10033779557112474
994,3087,Bundoora (North-Eastern Metropolitan),802.0,802.0,6454.0,1.0,0.12426402231174466
995,3088,Bundoora (North-Eastern Metropolitan),1268.0,1738.0,6454.0,0.7295742232451093,0.19646730709637433
1058,3088,Eltham (North-Eastern Metropolitan),470.0,1738.0,2746.0,0.27042577675489066,0.17115804806991988
1059,3089,Eltham (North-Eastern Metropolitan),421.0,421.0,2746.0,1.0,0.15331391114348142
1764,3090,Yan Yean (Northern Victoria),30.0,30.0,5072.0,1.0,0.005914826498422713
1765,3091,Yan Yean (Northern Victoria),21.0,21.0,5072.0,1.0,0.004140378548895899
1060,3093,Eltham (North-Eastern Metropolitan),215.0,215.0,2746.0,1.0,0.07829570284049527
1061,3094,Eltham (North-Eastern Metropolitan),622.0,622.0,2746.0,1.0,0.22651128914785143
1062,3095,Eltham (North-Eastern Metropolitan),988.0,988.0,2746.0,1.0,0.359796067006555
1063,3096,Eltham (North-Eastern Metropolitan),30.0,30.0,2746.0,1.0,0.010924981791697014
1031,3097,Eildon (Northern Victoria),30.0,30.0,3286.0,1.0,0.009129640900791236
1032,3099,Eildon (Northern Victoria),165.0,165.0,3286.0,1.0,0.050213024954351794
1244,3101,Kew (Southern Metropolitan),2613.0,2613.0,6490.0,1.0,0.40261941448382127
1245,3102,Kew (Southern Metropolitan),550.0,550.0,6490.0,1.0,0.0847457627118644
1246,3103,Kew (Southern Metropolitan),1537.0,1537.0,6490.0,1.0,0.23682588597842835
964,3104,Box Hill (North-Eastern Metropolitan),9.0,1392.0,11020.0,0.00646551724137931,0.0008166969147005445
1247,3104,Kew (Southern Metropolitan),1383.0,1392.0,6490.0,0.9935344827586207,0.2130970724191063
986,3105,Bulleen (North-Eastern Metropolitan),853.0,853.0,6065.0,1.0,0.14064303380049464
987,3106,Bulleen (North-Eastern Metropolitan),809.0,814.0,6065.0,0.9938574938574939,0.13338829348722175
1739,3106,Warrandyte (North-Eastern Metropolitan),5.0,814.0,4032.0,0.006142506142506142,0.001240079365079365
988,3107,Bulleen (North-Eastern Metropolitan),909.0,909.0,6065.0,1.0,0.14987633965375102
989,3108,Bulleen (North-Eastern Metropolitan),3040.0,3060.0,6065.0,0.9934640522875817,0.5012366034624897
1740,3108,Warrandyte (North-Eastern Metropolitan),20.0,3060.0,4032.0,0.006535947712418301,0.00496031746031746
990,3109,Bulleen (North-Eastern Metropolitan),454.0,2581.0,6065.0,0.17590081363812476,0.07485572959604286
1741,3109,Warrandyte (North-Eastern Metropolitan),2127.0,2581.0,4032.0,0.8240991863618753,0.5275297619047619
1622,3111,Ringwood (North-Eastern Metropolitan),124.0,670.0,8824.0,0.18507462686567164,0.014052583862194016
1742,3111,Warrandyte (North-Eastern Metropolitan),546.0,670.0,4032.0,0.8149253731343283,0.13541666666666666
1743,3113,Warrandyte (North-Eastern Metropolitan),197.0,197.0,4032.0,1.0,0.048859126984126984
1744,3114,Warrandyte (North-Eastern Metropolitan),38.0,38.0,4032.0,1.0,0.009424603174603174
1021,3115,Croydon (North-Eastern Metropolitan),5.0,71.0,6506.0,0.07042253521126761,0.000768521364893944
1745,3115,Warrandyte (North-Eastern Metropolitan),66.0,71.0,4032.0,0.9295774647887324,0.01636904761904762
1125,3116,Evelyn (Eastern Victoria),329.0,613.0,3462.0,0.5367047308319739,0.0950317735413056
1746,3116,Warrandyte (North-Eastern Metropolitan),284.0,613.0,4032.0,0.4632952691680261,0.07043650793650794
1621,3121,Richmond (Northern Metropolitan),8025.0,8025.0,17206.0,1.0,0.4664070673021039
1230,3122,Hawthorn (Southern Metropolitan),4473.0,4473.0,9958.0,1.0,0.4491865836513356
1231,3123,Hawthorn (Southern Metropolitan),2522.0,2522.0,9958.0,1.0,0.25326370757180156
880,3124,Ashwood (Southern Metropolitan),16.0,2026.0,7991.0,0.007897334649555774,0.0020022525341008633
1232,3124,Hawthorn (Southern Metropolitan),2010.0,2026.0,9958.0,0.9921026653504442,0.20184776059449688
881,3125,Ashwood (Southern Metropolitan),1068.0,2064.0,7991.0,0.5174418604651163,0.13365035665123265
965,3125,Box Hill (North-Eastern Metropolitan),996.0,2064.0,11020.0,0.48255813953488375,0.09038112522686026
1233,3126,Hawthorn (Southern Metropolitan),354.0,540.0,9958.0,0.6555555555555556,0.03554930708977706
1248,3126,Kew (Southern Metropolitan),186.0,540.0,6490.0,0.34444444444444444,0.028659476117103237
966,3127,Box Hill (North-Eastern Metropolitan),966.0,1617.0,11020.0,0.5974025974025974,0.08765880217785844
1234,3127,Hawthorn (Southern Metropolitan),430.0,1617.0,9958.0,0.2659245516388373,0.043181361719220726
1249,3127,Kew (Southern Metropolitan),221.0,1617.0,6490.0,0.13667285095856524,0.034052388289676425
967,3128,Box Hill (North-Eastern Metropolitan),4367.0,4367.0,11020.0,1.0,0.39627949183303085
968,3129,Box Hill (North-Eastern Metropolitan),1938.0,1938.0,11020.0,1.0,0.17586206896551723
969,3130,Box Hill (North-Eastern Metropolitan),2411.0,3003.0,11020.0,0.8028638028638029,0.21878402903811253
1208,3130,Glen Waverley (North-Eastern Metropolitan),99.0,3003.0,6458.0,0.03296703296703297,0.015329823474759988
1623,3130,Ringwood (North-Eastern Metropolitan),493.0,3003.0,8824.0,0.16416916416916416,0.05587035358114234
1209,3131,Glen Waverley (North-Eastern Metropolitan),821.0,2380.0,6458.0,0.3449579831932773,0.12712914214927223
1624,3131,Ringwood (North-Eastern Metropolitan),1559.0,2380.0,8824.0,0.6550420168067227,0.17667724388032638
1625,3132,Ringwood (North-Eastern Metropolitan),1791.0,1791.0,8824.0,1.0,0.20296917497733455
1210,3133,Glen Waverley (North-Eastern Metropolitan),1086.0,1277.0,6458.0,0.8504306969459671,0.16816351811706412
1626,3133,Ringwood (North-Eastern Metropolitan),191.0,1277.0,8824.0,0.14956930305403288,0.021645512239347235
1022,3134,Croydon (North-Eastern Metropolitan),27.0,3592.0,6506.0,0.007516703786191537,0.004150015370427298
1627,3134,Ringwood (North-Eastern Metropolitan),2824.0,3592.0,8824.0,0.7861915367483296,0.3200362647325476
1747,3134,Warrandyte (North-Eastern Metropolitan),741.0,3592.0,4032.0,0.20629175946547884,0.18377976190476192
1628,3135,Ringwood (North-Eastern Metropolitan),1842.0,1842.0,8824.0,1.0,0.20874886672710788
1023,3136,Croydon (North-Eastern Metropolitan),4019.0,4027.0,6506.0,0.9980134094859697,0.6177374731017522
1748,3136,Warrandyte (North-Eastern Metropolitan),8.0,4027.0,4032.0,0.0019865905140302956,0.001984126984126984
1024,3137,Croydon (North-Eastern Metropolitan),971.0,974.0,6506.0,0.9969199178644764,0.14924684906240393
1392,3137,Monbulk (Eastern Victoria),3.0,974.0,2558.0,0.003080082135523614,0.0011727912431587178
1025,3138,Croydon (North-Eastern Metropolitan),641.0,1647.0,6506.0,0.38919247115968425,0.09852443897940363
1126,3138,Evelyn (Eastern Victoria),1006.0,1647.0,3462.0,0.6108075288403157,0.2905834777585211
1033,3139,Eildon (Northern Victoria),231.0,471.0,3286.0,0.49044585987261147,0.07029823493609251
1127,3139,Evelyn (Eastern Victoria),214.0,471.0,3462.0,0.4543524416135881,0.06181398035817447
1393,3139,Monbulk (Eastern Victoria),26.0,471.0,2558.0,0.055201698513800426,0.010164190774042221
1128,3140,Evelyn (Eastern Victoria),1255.0,1255.0,3462.0,1.0,0.3625072212593876
1609,3141,Prahran (Southern Metropolitan),8195.0,8195.0,22170.0,1.0,0.3696436626071267
1341,3142,Malvern (Southern Metropolitan),1733.0,1733.0,8944.0,1.0,0.19376118067978534
1342,3143,Malvern (Southern Metropolitan),1929.0,1973.0,8944.0,0.9776989356310187,0.21567531305903398
1610,3143,Prahran (Southern Metropolitan),44.0,1973.0,22170.0,0.022301064368981247,0.0019846639603067207
1343,3144,Malvern (Southern Metropolitan),1162.0,1162.0,8944.0,1.0,0.12991949910554562
1003,3145,Caulfield (Southern Metropolitan),258.0,2866.0,11637.0,0.09002093510118632,0.02217066254189224
1344,3145,Malvern (Southern Metropolitan),2608.0,2866.0,8944.0,0.9099790648988136,0.29159212880143115
882,3146,Ashwood (Southern Metropolitan),1070.0,2751.0,7991.0,0.38894947291893855,0.13390063821799525
1235,3146,Hawthorn (Southern Metropolitan),169.0,2751.0,9958.0,0.06143220647037441,0.016971279373368148
1345,3146,Malvern (Southern Metropolitan),1512.0,2751.0,8944.0,0.549618320610687,0.16905187835420393
883,3147,Ashwood (Southern Metropolitan),1679.0,1679.0,7991.0,1.0,0.21011137529720936
884,3148,Ashwood (Southern Metropolitan),1109.0,1442.0,7991.0,0.7690707350901526,0.1387811287698661
1527,3148,Oakleigh (Southern Metropolitan),333.0,1442.0,14084.0,0.23092926490984744,0.02364385117864243
885,3149,Ashwood (Southern Metropolitan),2726.0,3042.0,7991.0,0.8961209730440499,0.3411337754974346
1528,3149,Oakleigh (Southern Metropolitan),316.0,3042.0,14084.0,0.10387902695595003,0.0224368077250781
1211,3150,Glen Waverley (North-Eastern Metropolitan),4087.0,4946.0,6458.0,0.8263243024666397,0.6328584701145865
1431,3150,Mulgrave (South-Eastern Metropolitan),760.0,4946.0,7762.0,0.15365952284674483,0.0979129090440608
1529,3150,Oakleigh (Southern Metropolitan),99.0,4946.0,14084.0,0.020016174686615446,0.007029253053109912
886,3151,Ashwood (Southern Metropolitan),323.0,1021.0,7991.0,0.31635651322233105,0.04042047303216118
970,3151,Box Hill (North-Eastern Metropolitan),333.0,1021.0,11020.0,0.32615083251714005,0.030217785843920146
1212,3151,Glen Waverley (North-Eastern Metropolitan),365.0,1021.0,6458.0,0.3574926542605289,0.056519046144317124
905,3152,Bayswater (North-Eastern Metropolitan),1384.0,2516.0,7158.0,0.5500794912559619,0.19335009779267953
1660,3152,Rowville (South-Eastern Metropolitan),1132.0,2516.0,4168.0,0.44992050874403816,0.2715930902111324
906,3153,Bayswater (North-Eastern Metropolitan),1632.0,2475.0,7158.0,0.6593939393939394,0.22799664710813075
1026,3153,Croydon (North-Eastern Metropolitan),843.0,2475.0,6506.0,0.3406060606060606,0.12957270212111896
907,3154,Bayswater (North-Eastern Metropolitan),113.0,160.0,7158.0,0.70625,0.015786532550991897
1394,3154,Monbulk (Eastern Victoria),47.0,160.0,2558.0,0.29375,0.018373729476153244
908,3155,Bayswater (North-Eastern Metropolitan),2640.0,2646.0,7158.0,0.9977324263038548,0.3688181056160939
1395,3155,Monbulk (Eastern Victoria),6.0,2646.0,2558.0,0.0022675736961451248,0.0023455824863174357
909,3156,Bayswater (North-Eastern Metropolitan),1389.0,2520.0,7158.0,0.5511904761904762,0.19404861693210393
1396,3156,Monbulk (Eastern Victoria),926.0,2520.0,2558.0,0.3674603174603175,0.36200156372165754
1490,3156,Narre Warren North (South-Eastern Metropolitan),7.0,2520.0,5590.0,0.002777777777777778,0.0012522361359570662
1661,3156,Rowville (South-Eastern Metropolitan),198.0,2520.0,4168.0,0.07857142857142857,0.04750479846449136
1397,3158,Monbulk (Eastern Victoria),239.0,239.0,2558.0,1.0,0.09343236903831117
1398,3159,Monbulk (Eastern Victoria),58.0,58.0,2558.0,1.0,0.022673964034401875
1399,3160,Monbulk (Eastern Victoria),308.0,308.0,2558.0,1.0,0.12040656763096169
1004,3161,Caulfield (Southern Metropolitan),2718.0,2718.0,11637.0,1.0,0.23356535189481825
1005,3162,Caulfield (Southern Metropolitan),1896.0,1896.0,11637.0,1.0,0.16292858984274297
1006,3163,Caulfield (Southern Metropolitan),1014.0,5835.0,11637.0,0.1737789203084833,0.0871358597576695
1530,3163,Oakleigh (Southern Metropolitan),4821.0,5835.0,14084.0,0.8262210796915167,0.3423033229196251
954,3165,Bentleigh (Southern Metropolitan),2606.0,2606.0,7577.0,1.0,0.34393559456249173
1531,3166,Oakleigh (Southern Metropolitan),3273.0,3273.0,14084.0,1.0,0.2323913660891792
1011,3167,Clarinda (South-Eastern Metropolitan),237.0,834.0,6319.0,0.2841726618705036,0.03750593448330432
1532,3167,Oakleigh (Southern Metropolitan),597.0,834.0,14084.0,0.7158273381294964,0.04238852598693553
1533,3168,Oakleigh (Southern Metropolitan),4273.0,4273.0,14084.0,1.0,0.30339392218119854
1012,3169,Clarinda (South-Eastern Metropolitan),2506.0,2506.0,6319.0,1.0,0.3965817376167115
1432,3170,Mulgrave (South-Eastern Metropolitan),1541.0,1541.0,7762.0,1.0,0.19853130636433908
1433,3171,Mulgrave (South-Eastern Metropolitan),2837.0,2837.0,7762.0,1.0,0.36549858283947434
1013,3172,Clarinda (South-Eastern Metropolitan),1451.0,1451.0,6319.0,1.0,0.22962494065516695
1014,3173,Clarinda (South-Eastern Metropolitan),299.0,1718.0,6319.0,0.1740395809080326,0.04731761354644722
1027,3173,Dandenong (South-Eastern Metropolitan),712.0,1718.0,11909.0,0.41443538998835855,0.05978671592912923
1415,3173,Mordialloc (South-Eastern Metropolitan),707.0,1718.0,5649.0,0.41152502910360883,0.1251548946716233
1015,3174,Clarinda (South-Eastern Metropolitan),477.0,5188.0,6319.0,0.09194294525828836,0.07548662763095426
1028,3174,Dandenong (South-Eastern Metropolitan),2294.0,5188.0,11909.0,0.44217424826522744,0.19262742463682928
1434,3174,Mulgrave (South-Eastern Metropolitan),2417.0,5188.0,7762.0,0.46588280647648417,0.31138881731512497
996,3175,Carrum (South-Eastern Metropolitan),28.0,7458.0,6586.0,0.0037543577366586215,0.004251442453689645
1029,3175,Dandenong (South-Eastern Metropolitan),7215.0,7458.0,11909.0,0.9674175382139983,0.6058443194222857
1416,3175,Mordialloc (South-Eastern Metropolitan),8.0,7458.0,5649.0,0.0010726736390453205,0.0014161798548415648
1435,3175,Mulgrave (South-Eastern Metropolitan),207.0,7458.0,7762.0,0.02775543041029767,0.026668384437000772
1030,3177,Dandenong (South-Eastern Metropolitan),1688.0,1688.0,11909.0,1.0,0.14174154001175582
1662,3178,Rowville (South-Eastern Metropolitan),1729.0,1729.0,4168.0,1.0,0.41482725527831094
1663,3179,Rowville (South-Eastern Metropolitan),473.0,473.0,4168.0,1.0,0.11348368522072937
1664,3180,Rowville (South-Eastern Metropolitan),636.0,636.0,4168.0,1.0,0.15259117082533588
1611,3181,Prahran (Southern Metropolitan),5506.0,5506.0,22170.0,1.0,0.24835363103292737
875,3182,Albert Park (Southern Metropolitan),4956.0,7089.0,19458.0,0.6991112991959374,0.25470243601603454
1007,3182,Caulfield (Southern Metropolitan),78.0,7089.0,11637.0,0.011002962336013541,0.006702758442897654
1612,3182,Prahran (Southern Metropolitan),2055.0,7089.0,22170.0,0.2898857384680491,0.09269282814614344
1008,3183,Caulfield (Southern Metropolitan),2894.0,3880.0,11637.0,0.7458762886597938,0.24868952479161296
1613,3183,Prahran (Southern Metropolitan),986.0,3880.0,22170.0,0.25412371134020617,0.0444745151105097
876,3184,Albert Park (Southern Metropolitan),93.0,3767.0,19458.0,0.024688080700822936,0.004779525131051496
971,3184,Brighton (Southern Metropolitan),3674.0,3767.0,8180.0,0.975311919299177,0.4491442542787286
1009,3185,Caulfield (Southern Metropolitan),2292.0,2292.0,11637.0,1.0,0.19695797886053107
972,3186,Brighton (Southern Metropolitan),2179.0,2179.0,8180.0,1.0,0.26638141809290955
955,3187,Bentleigh (Southern Metropolitan),29.0,1184.0,7577.0,0.024493243243243243,0.0038273723109410055
973,3187,Brighton (Southern Metropolitan),1155.0,1184.0,8180.0,0.9755067567567568,0.14119804400977995
974,3188,Brighton (Southern Metropolitan),1172.0,1849.0,8180.0,0.633856138453218,0.1432762836185819
1665,3188,Sandringham (Southern Metropolitan),677.0,1849.0,6325.0,0.366143861546782,0.10703557312252965
956,3189,Bentleigh (Southern Metropolitan),682.0,703.0,7577.0,0.9701280227596017,0.09000923848488848
1666,3189,Sandringham (Southern Metropolitan),21.0,703.0,6325.0,0.029871977240398292,0.0033201581027667982
957,3190,Bentleigh (Southern Metropolitan),330.0,1337.0,7577.0,0.24682124158563948,0.04355285733139765
1667,3190,Sandringham (Southern Metropolitan),1007.0,1337.0,6325.0,0.7531787584143605,0.1592094861660079
1668,3191,Sandringham (Southern Metropolitan),1095.0,1095.0,6325.0,1.0,0.17312252964426877
958,3192,Bentleigh (Southern Metropolitan),858.0,2585.0,7577.0,0.33191489361702126,0.11323742906163389
1016,3192,Clarinda (South-Eastern Metropolitan),677.0,2585.0,6319.0,0.2618955512572534,0.10713720525399588
1669,3192,Sandringham (Southern Metropolitan),1050.0,2585.0,6325.0,0.40618955512572535,0.16600790513833993
1670,3193,Sandringham (Southern Metropolitan),1086.0,1086.0,6325.0,1.0,0.17169960474308302
1017,3194,Clarinda (South-Eastern Metropolitan),410.0,1827.0,6319.0,0.22441160372194854,0.06488368412723532
1417,3194,Mordialloc (South-Eastern Metropolitan),28.0,1827.0,5649.0,0.01532567049808429,0.004956629491945477
1671,3194,Sandringham (Southern Metropolitan),1389.0,1827.0,6325.0,0.7602627257799671,0.21960474308300396
1418,3195,Mordialloc (South-Eastern Metropolitan),2868.0,2868.0,5649.0,1.0,0.5077004779607011
997,3196,Carrum (South-Eastern Metropolitan),843.0,2881.0,6586.0,0.2926067337729955,0.12799878530215608
1419,3196,Mordialloc (South-Eastern Metropolitan),2038.0,2881.0,5649.0,0.7073932662270045,0.36077181802088865
998,3197,Carrum (South-Eastern Metropolitan),1025.0,1025.0,6586.0,1.0,0.15563316125113877
999,3198,Carrum (South-Eastern Metropolitan),1195.0,2389.0,6586.0,0.5002092925910423,0.18144549043425448
1138,3198,Frankston (South-Eastern Metropolitan),1194.0,2389.0,9257.0,0.4997907074089577,0.12898347196715998
1139,3199,Frankston (South-Eastern Metropolitan),7090.0,7090.0,9257.0,1.0,0.7659068812790321
