SA1_CODE21,LGA_NAME22
12002167508,Inner West
12002167509,Inner West
12002167510,Inner West
12002167511,Inner West
12002167512,Inner West
12002167513,Inner West
12002167514,Inner West
12002167515,Inner West
12002167516,Inner West
12002167517,Inner West
12002167518,Inner West
12002167519,Inner West
12002167520,Inner West
12002167521,Inner West
12002167522,Inner West
12002167523,Inner West
12002167524,Inner West
12002167525,Inner West
12002167526,Inner West
12002167527,Inner West
12002167528,Inner West
12002167529,Inner West
12002167530,Inner West
12002167531,Inner West
12002167532,Inner West
12002167533,Inner West
12002167534,Inner West
12002167535,Inner West
12002167536,Inner West
12003139201,Canterbury-Bankstown
12003139202,Canterbury-Bankstown
12003139203,Canterbury-Bankstown
12003139204,Canterbury-Bankstown
12003139205,Canterbury-Bankstown
12003139206,Canterbury-Bankstown
12003139207,Canterbury-Bankstown
12003139208,Canterbury-Bankstown
12003139209,Canterbury-Bankstown
12003139211,Canterbury-Bankstown
12003139212,Canterbury-Bankstown
12003139213,Canterbury-Bankstown
12003139216,Canterbury-Bankstown
12003139217,Canterbury-Bankstown
12003139218,Canterbury-Bankstown
12003139219,Canterbury-Bankstown
12003139220,Canterbury-Bankstown
12003139221,Canterbury-Bankstown
12003139222,Canterbury-Bankstown
12003139223,Canterbury-Bankstown
12003139224,Canterbury-Bankstown
12003139225,Canterbury-Bankstown
12003139226,Canterbury-Bankstown
12003139227,Canterbury-Bankstown
12003139228,Canterbury-Bankstown
12003139229,Canterbury-Bankstown
12003139230,Canterbury-Bankstown
12003139231,Canterbury-Bankstown
12003139232,Canterbury-Bankstown
12003139233,Canterbury-Bankstown
12003139234,Canterbury-Bankstown
12003139301,Burwood
12003139302,Burwood
12003139303,Burwood
12003139304,Canterbury-Bankstown
12003139305,Burwood
12003139306,Burwood
12003139307,Canterbury-Bankstown
12003139308,Canterbury-Bankstown
12003139309,Canterbury-Bankstown
12003139310,Canterbury-Bankstown
12003139311,Canterbury-Bankstown
12003139312,Canterbury-Bankstown
12003139313,Canterbury-Bankstown
12003139314,Canterbury-Bankstown
12003139315,Burwood
12003139316,Burwood
12003139317,Burwood
12003139318,Burwood
12003139319,Burwood
12003139320,Burwood
12003139321,Burwood
12003139322,Burwood
12003139323,Burwood
12003139324,Burwood
12003139325,Burwood
12003139326,Burwood
12003139327,Burwood
12003139328,Burwood
12003139329,Burwood
12003139330,Burwood
12003139331,Burwood
12003139332,Canterbury-Bankstown
12003139333,Burwood
12003139334,Burwood
12003139335,Inner West
12003139336,Inner West
12003139337,Inner West
12003139338,Inner West
12003139339,Canterbury-Bankstown
12003139340,Burwood
12003139401,Inner West
12003139402,Inner West
12003139403,Inner West
12003139404,Inner West
12003139405,Inner West
12003139406,Inner West
12003139407,Inner West
12003139408,Inner West
12003139409,Inner West
12003139410,Inner West
12003139412,Inner West
12003139413,Inner West
12003139414,Inner West
12003139415,Inner West
12003139417,Inner West
12003139418,Inner West
12003139419,Inner West
12003139420,Inner West
12003139421,Inner West
12003139422,Inner West
12003139423,Inner West
12003139424,Inner West
12003139425,Inner West
12003139426,Inner West
12003139427,Inner West
12003139428,Inner West
12003139429,Inner West
12003139430,Inner West
12003139431,Inner West
12003139433,Inner West
12003139434,Inner West
12003139435,Inner West
12003139436,Inner West
12003139437,Inner West
12003139438,Inner West
12003139439,Inner West
12003139440,Inner West
12003139441,Inner West
12003139442,Inner West
12003139443,Inner West
12003139444,Inner West
12003139445,Inner West
12003139446,Inner West
12003139447,Inner West
12003139448,Inner West
12003139501,Inner West
12003139502,Inner West
12003139503,Inner West
12003139504,Inner West
12003139505,Inner West
12003139506,Inner West
12003139507,Inner West
12003139508,Inner West
12003139509,Inner West
12003139510,Inner West
12003139511,Inner West
12003139512,Inner West
12003139513,Inner West
12003139514,Inner West
12003139515,Inner West
12003139516,Inner West
12003139517,Inner West
12003139518,Inner West
12003139519,Inner West
12003139520,Inner West
12003139521,Inner West
12003139522,Inner West
12003139523,Inner West
12003139524,Inner West
12003139525,Inner West
12003139526,Inner West
12003139527,Inner West
12003139528,Inner West
12003139529,Inner West
12003139530,Inner West
12003139531,Inner West
12003139532,Inner West
12003139602,Strathfield
12003139605,Strathfield
12003139606,Strathfield
12003139607,Strathfield
12003139609,Strathfield
12003139610,Strathfield
12003139611,Strathfield
12003139613,Strathfield
12003139614,Strathfield
12003139615,Strathfield
12003139616,Strathfield
12003139617,Strathfield
12003139618,Strathfield
12003139619,Strathfield
12003139620,Strathfield
12003139621,Strathfield
12003139622,Strathfield
12003139623,Strathfield
12003139624,Strathfield
12003139627,Strathfield
12003139628,Strathfield
12003139629,Strathfield
12003139630,Strathfield
12003139631,Strathfield
12003139632,Strathfield
12003139633,Strathfield
12003139634,Canada Bay
12003139634,Strathfield
12003139635,Strathfield
12003139636,Strathfield
12003139637,Canada Bay
12003139638,Strathfield
12003139639,Strathfield
12003139640,Strathfield
12003139641,Strathfield
12003139642,Strathfield
12003139643,Strathfield
12003139644,Strathfield
12003139645,Strathfield
12003139646,Strathfield
12003139647,Strathfield
12003139648,Strathfield
12003139649,Strathfield
12003157601,Strathfield
12003157602,Strathfield
12003157603,Strathfield
12003157604,Strathfield
12003157605,Strathfield
12003157606,Strathfield
12003157607,Strathfield
12003157608,Strathfield
12003167601,Inner West
12003167602,Inner West
12003167603,Inner West
12003167604,Inner West
12003167605,Inner West
12003167606,Inner West
12003167607,Inner West
12003167608,Inner West
12003167609,Inner West
12003167610,Inner West
12003167611,Inner West
12003167612,Inner West
12003167613,Inner West
12003167614,Inner West
12003167615,Inner West
12003167616,Inner West
12003167617,Inner West
12003167618,Inner West
12003167619,Inner West
12003167620,Inner West
12003167621,Inner West
12003167622,Inner West
12003167623,Inner West
12003167624,Inner West
12003167625,Inner West
12003167626,Inner West
12003167627,Inner West
12003167628,Inner West
12003167701,Inner West
12003167702,Inner West
12003167703,Inner West
12003167704,Inner West
12003167705,Inner West
12003167706,Inner West
12003167707,Inner West
12003167708,Inner West
12003167709,Inner West
12003167710,Inner West
12003167711,Inner West
12003167712,Inner West
12003167713,Inner West
12003167714,Inner West
12003167715,Inner West
12003167716,Inner West
12003167717,Inner West
12003167718,Inner West
12003167719,Inner West
12003167720,Inner West
12003167721,Inner West
12003167722,Inner West
12003167723,Inner West
12003167724,Inner West
12003167725,Inner West
12003167726,Inner West
12003167727,Inner West
12003167728,Inner West
12003167729,Inner West
12003167801,Burwood
12003167802,Burwood
12003167803,Burwood
12003167804,Burwood
12003167805,Burwood
12003167806,Burwood
12003167807,Burwood
12003167808,Burwood
12003167809,Burwood
12003167810,Burwood
12003167811,Burwood
12003167812,Burwood
12003167813,Burwood
12003167814,Burwood
12003167815,Burwood
12003167816,Burwood
12003167817,Burwood
12003167818,Burwood
12003167819,Burwood
12003167820,Burwood
12003167821,Burwood
12003167822,Burwood
12003167823,Burwood
12003167824,Burwood
12003167825,Burwood
12003167826,Burwood
12003167827,Burwood
12003167828,Burwood
12003167829,Burwood
12003167830,Burwood
12003167831,Burwood
12003167901,Burwood
12003167902,Inner West
12003167903,Inner West
12003167904,Burwood
12003167905,Inner West
12003167906,Inner West
12003167907,Burwood
12003167908,Burwood
12003167909,Burwood
12003167910,Burwood
12003167911,Burwood
12003167912,Burwood
12003167913,Burwood
12003167914,Burwood
12003167915,Burwood
12003167916,Inner West
12003167917,Inner West
12003167918,Burwood
12003167919,Burwood
12003167920,Burwood
12003167921,Inner West
12003167922,Burwood
12003167923,Burwood
12003167924,Burwood
12003167925,Burwood
12003167926,Inner West
12003167927,Burwood
12003168001,Burwood
12003168002,Strathfield
12003168003,Canada Bay
12003168004,Canada Bay
12003168005,Strathfield
12003168006,Strathfield
12003168007,Burwood
12003168008,Strathfield
12003168009,Strathfield
12003168010,Strathfield
12003168011,Strathfield
12003168012,Burwood
12003168013,Strathfield
12003168014,Strathfield
12003168015,Burwood
12003168016,Canada Bay
12003168017,Burwood
12003168018,Burwood
12003168019,Strathfield
12003168020,Strathfield
12003168021,Strathfield
12003168022,Canada Bay
12003168023,Strathfield
12003168024,Strathfield
12003168025,Burwood
12003168026,Strathfield
12003168027,Canada Bay
12003168028,Burwood
12003168029,Strathfield
12003168030,Strathfield
12003168031,Strathfield
12003168032,Burwood
12003168033,Strathfield
12003168034,Burwood
12003168035,Strathfield
12003168036,Burwood
12003168101,Strathfield
12003168102,Strathfield
12003168103,Strathfield
12003168104,Strathfield
12003168105,Strathfield
12003168106,Strathfield
12003168107,Strathfield
12003168108,Strathfield
12003168109,Strathfield
12003168110,Strathfield
12003168111,Strathfield
12003168112,Strathfield
12003168113,Strathfield
12003168114,Strathfield
12003168115,Strathfield
12003168116,Strathfield
12003168117,Strathfield
12003168118,Strathfield
12003168119,Strathfield
12003168120,Strathfield
12003168121,Strathfield
12101139901,Lane Cove
12101139902,Lane Cove
12101139903,Lane Cove
12101139904,Lane Cove
12101139905,Lane Cove
12101139906,Willoughby
12101139907,Willoughby
12101139908,Willoughby
12101139909,Willoughby
12101139910,Lane Cove
12101139911,Lane Cove
12101139912,Lane Cove
12101139913,Willoughby
12101139914,Willoughby
12101139915,Ryde
12101139916,Willoughby
12101139917,Willoughby
12101139919,Willoughby
12101139920,Willoughby
12101139921,Willoughby
12101139922,Willoughby
12101139923,Willoughby
12101139924,Willoughby
12101139925,Willoughby
12101139926,Willoughby
12101139927,Willoughby
12101139928,Willoughby
12101139929,Willoughby
12101139930,Willoughby
12101139931,Willoughby
12101139933,Lane Cove
12101139934,Lane Cove
12101139935,Lane Cove
12101139936,Willoughby
12101139937,Lane Cove
12101139939,Willoughby
12101139940,Willoughby
12101139941,Lane Cove
12101139942,Lane Cove
12101139943,Lane Cove
12101139944,Lane Cove
12101139945,Willoughby
12101139946,Lane Cove
12101139947,Lane Cove
12101139948,Lane Cove
12101139949,Willoughby
12101139950,Lane Cove
12101139951,Lane Cove
12101140102,Willoughby
12101140103,Willoughby
12101140104,Willoughby
12101140105,Willoughby
12101140106,Willoughby
12101140107,Willoughby
12101140108,Willoughby
12101140109,Willoughby
12101140111,Willoughby
12101140112,Willoughby
12101140114,Willoughby
12101140115,Willoughby
12101140116,Willoughby
12101140118,Willoughby
12101140120,North Sydney
12101140120,Willoughby
12101140122,Willoughby
12101140124,Willoughby
12101140125,North Sydney
12101140125,Willoughby
12101140126,North Sydney
12101140127,North Sydney
12101140127,Willoughby
12101140128,Lane Cove
12101140129,Willoughby
12101140130,Willoughby
12101140131,Lane Cove
12101140132,North Sydney
12101140132,Willoughby
12101140133,North Sydney
12101140134,North Sydney
12101140135,North Sydney
12101140136,Willoughby
12101168201,Willoughby
12101168202,Willoughby
12101168203,Willoughby
12101168204,Willoughby
12101168205,Willoughby
12101168206,Willoughby
12101168207,Willoughby
12101168208,Willoughby
12101168209,Willoughby
12101168210,Willoughby
12101168211,Willoughby
12101168212,Willoughby
12101168213,Willoughby
12101168214,Willoughby
12101168215,Willoughby
12101168216,Willoughby
12101168217,Willoughby
12101168218,Willoughby
12101168219,Willoughby
12101168220,Willoughby
12101168221,Willoughby
12101168222,Willoughby
12101168301,Willoughby
12101168302,Willoughby
12101168303,Willoughby
12101168304,Willoughby
12101168305,Willoughby
12101168306,Willoughby
12101168307,North Sydney
12101168307,Willoughby
12101168308,Willoughby
12101168309,Willoughby
12101168310,Willoughby
12101168311,Willoughby
12101168312,Willoughby
12101168313,Willoughby
12101168314,Willoughby
12101168315,Willoughby
12101168316,Willoughby
12101168317,Willoughby
12101168318,Willoughby
12101168319,Willoughby
12101168320,Willoughby
12101168321,Willoughby
12101168322,Willoughby
12101168323,Willoughby
12101168324,Willoughby
12101168325,Willoughby
12101168326,Willoughby
12101168327,Willoughby
12101168328,Willoughby
12101168329,Willoughby
12101168330,Willoughby
12101168331,Willoughby
12101168332,Willoughby
12101168333,Willoughby
12101168334,Willoughby
12101168401,Willoughby
12101168402,Willoughby
12101168403,Willoughby
12101168404,Willoughby
12101168405,Willoughby
12101168406,Willoughby
12101168407,Willoughby
12101168408,Willoughby
12101168409,Willoughby
12101168410,Willoughby
12101168411,Willoughby
12101168412,Willoughby
12101168413,Willoughby
12101168414,Willoughby
12101168415,Willoughby
12101168416,Willoughby
12101168417,Willoughby
12101168418,Willoughby
12101168419,Willoughby
12101168420,Willoughby
12101168421,Willoughby
12101168422,Willoughby
12101168423,Willoughby
12101168424,Willoughby
12101168425,Willoughby
12101168426,Willoughby
12101168427,Willoughby
12101168428,Willoughby
12101168429,Willoughby
12101168430,Willoughby
12101168431,Willoughby
12101168432,Willoughby
12101168433,Willoughby
12101168434,Willoughby
12101168435,Willoughby
12101168436,Willoughby
12101168437,Willoughby
12101168438,Willoughby
12101168439,Willoughby
12101168440,Willoughby
12101168441,Willoughby
12101168442,Willoughby
12101168443,Willoughby
12101168444,Willoughby
12101168445,Willoughby
12101168501,Lane Cove
12101168502,Lane Cove
12101168503,Lane Cove
12101168504,Lane Cove
12101168505,Lane Cove
12101168506,Lane Cove
12101168507,Lane Cove
12101168508,Lane Cove
12101168509,Lane Cove
12101168510,Lane Cove
12101168511,Lane Cove
12101168512,Lane Cove
12101168513,Lane Cove
12101168514,Lane Cove
12101168515,Lane Cove
12101168516,Lane Cove
12101168517,Lane Cove
12101168518,Lane Cove
12101168519,Lane Cove
12101168520,Lane Cove
12101168521,Lane Cove
12101168522,Lane Cove
12101168523,Lane Cove
12101168524,Lane Cove
12101168525,Lane Cove
12101168526,Lane Cove
12101168527,Lane Cove
12101168528,Lane Cove
12101168529,Lane Cove
12101168601,Lane Cove
12101168602,Lane Cove
12101168603,Lane Cove
12101168604,Lane Cove
12101168605,Lane Cove
12101168606,Lane Cove
12101168607,Lane Cove
12101168608,Lane Cove
12101168609,Lane Cove
12101168610,Lane Cove
12101168611,Lane Cove
12101168612,Lane Cove
12101168613,Lane Cove
12101168614,Lane Cove
12101168615,Lane Cove
12101168616,Lane Cove
12101168617,Lane Cove
12101168618,Lane Cove
12101168619,Lane Cove
12101168620,Lane Cove
12101168621,Lane Cove
12101168622,Lane Cove
12101168623,Lane Cove
12101168624,Lane Cove
12101168625,Lane Cove
12101168626,Lane Cove
12101168627,Lane Cove
12101168628,Lane Cove
12101168629,Lane Cove
12101168630,Lane Cove
12101168631,Lane Cove
12101168632,Lane Cove
12101168633,Lane Cove
12101168634,Lane Cove
12101168635,Lane Cove
12101168636,Lane Cove
12101168701,Willoughby
12101168702,Willoughby
12101168703,Willoughby
12101168704,Willoughby
12101168705,Willoughby
12101168706,Willoughby
12101168707,Willoughby
12101168708,Willoughby
12101168709,Willoughby
12101168710,Willoughby
12101168711,Willoughby
12101168712,Willoughby
12101168713,Willoughby
12101168714,Willoughby
12101168715,Willoughby
12101168716,Willoughby
12101168717,Willoughby
12101168718,Willoughby
12101168719,Willoughby
12101168720,Willoughby
12101168721,Willoughby
12101168722,Willoughby
12101168723,Willoughby
12101168724,Willoughby
12101168725,Willoughby
12101168726,Willoughby
12101168727,Willoughby
12101168728,Willoughby
12101168729,Willoughby
12101168730,Willoughby
12102140301,Hornsby
12102140302,Hornsby
12102140303,Hornsby
12102140304,Hornsby
12102140305,Hornsby
12102140306,Hornsby
12102140307,Hornsby
12102140310,Hornsby
12102140311,Hornsby
12102140315,Hornsby
12102140316,Hornsby
12102140317,Hornsby
12102140319,Hornsby
12102140320,Hornsby
12102140321,Hornsby
12102140322,Hornsby
12102140323,Hornsby
12102140324,Hornsby
12102140325,Hornsby
